2019-05-25 17:15:26,042 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@3c0ecd4b: startup date [Sat May 25 17:15:26 WEST 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-05-26 03:43:44,766 | WARN  | Transport Connection to: tcp://127.0.0.1:57740 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:57740@61616
2019-05-26 03:50:19,651 | WARN  | Transport Connection to: tcp://127.0.0.1:57836 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:57836@61616
2019-05-26 03:50:20,523 | WARN  | Transport Connection to: tcp://127.0.0.1:57814 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:57814@61616
2019-05-26 03:51:28,911 | WARN  | Transport Connection to: tcp://127.0.0.1:57946 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:57946@61616
2019-05-26 03:51:31,247 | WARN  | Transport Connection to: tcp://127.0.0.1:57926 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:57926@61616
2019-05-26 03:52:40,116 | WARN  | Transport Connection to: tcp://127.0.0.1:58002 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:58002@61616
2019-05-26 03:52:41,425 | WARN  | Transport Connection to: tcp://127.0.0.1:57982 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:57982@61616
2019-05-26 04:01:41,583 | WARN  | Transport Connection to: tcp://127.0.0.1:58200 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:58200@61616
2019-05-26 04:01:42,450 | WARN  | Transport Connection to: tcp://127.0.0.1:58174 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:58174@61616
2019-05-26 04:07:56,120 | WARN  | Transport Connection to: tcp://127.0.0.1:58304 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:58304@61616
2019-05-26 04:07:57,704 | WARN  | Transport Connection to: tcp://127.0.0.1:58282 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:58282@61616
2019-05-26 04:15:33,704 | WARN  | Transport Connection to: tcp://127.0.0.1:58386 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:58386@61616
2019-05-26 04:15:36,724 | WARN  | Transport Connection to: tcp://127.0.0.1:58370 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:58370@61616
2019-05-26 04:16:37,683 | WARN  | Transport Connection to: tcp://127.0.0.1:58636 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:58636@61616
2019-05-26 04:16:38,466 | WARN  | Transport Connection to: tcp://127.0.0.1:58608 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:58608@61616
2019-05-26 04:23:52,440 | WARN  | Transport Connection to: tcp://127.0.0.1:58872 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:58872@61616
2019-05-26 04:23:53,377 | WARN  | Transport Connection to: tcp://127.0.0.1:59006 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:59006@61616
2019-05-26 04:23:53,380 | WARN  | Transport Connection to: tcp://127.0.0.1:58894 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:58894@61616
2019-05-26 04:23:53,379 | WARN  | Transport Connection to: tcp://127.0.0.1:58922 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:58922@61616
2019-05-26 04:31:00,138 | WARN  | Transport Connection to: tcp://127.0.0.1:59084 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:59084@61616
2019-05-26 04:31:01,458 | WARN  | Transport Connection to: tcp://127.0.0.1:59106 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:59106@61616
2019-05-26 04:40:31,838 | WARN  | Transport Connection to: tcp://127.0.0.1:59278 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:59278@61616
2019-05-26 04:40:32,987 | WARN  | Transport Connection to: tcp://127.0.0.1:59258 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:59258@61616
